1	256	10.0	-1
1	257	7.2532172	-1
1	1	6.649475	-1
1	259	5.9843254	-1
1	261	4.0802636	-1
1	140	5.5392356	-1
1	13	8.4886646	-1
1	269	6.7511034	-1
1	270	6.3532128	-1
1	15	6.8071552	-1
1	271	6.23992	-1
1	16	6.8103504	-1
1	146	9.3848	-1
1	20	7.9857912	-1
1	149	10.0	-1
1	28	7.531785	-1
1	30	9.113984	-1
1	161	6.378633	-1
1	162	6.9971352	-1
1	35	4.4147692	-1
1	165	8.1794386	-1
1	41	7.3918348	-1
1	169	7.4020504	-1
1	43	6.5582928	-1
1	172	7.6392464	-1
1	49	7.4240536	-1
1	182	7.508862	-1
1	183	7.582364	-1
1	56	8.952852	-1
1	58	7.653982	-1
1	187	7.7104006	-1
1	189	7.8717046	-1
1	63	5.9534746	-1
1	191	7.9939126	-1
1	64	7.856872	-1
1	65	8.7273912	-1
1	201	8.6013364	-1
1	75	9.7646188	-1
1	203	7.660664	-1
1	82	6.6964216	-1
1	86	7.1622886	-1
1	89	7.122888	-1
1	96	7.311268	-1
1	99	7.6475028	-1
1	228	7.4679632	-1
1	102	6.773628	-1
1	231	6.7159814	-1
1	242	8.228536	-1
1	117	6.5906306	-1
1	246	8.205123	-1
1	118	6.3069692	-1
1	121	6.4579644	-1
1	249	6.8733472	-1
1	250	6.993234	-1
2	272	7.440506	-1
2	289	6.967714	-1
2	257	7.5820636	-1
2	19	7.3995338	-1
2	310	7.0373454	-1
2	278	6.4527902	-1
2	313	6.4827834	-1
2	297	8.6375894	-1
2	316	5.806018	-1
2	13	10.0	-1
2	301	8.084236	-1
2	303	7.664176	-1
3	260	6.9908748	-1
3	325	5.7800284	-1
3	327	5.8816448	-1
3	344	10.0	-1
3	264	2.3269872	-1
3	331	5.50712	-1
3	347	5.2180014	-1
3	300	5.0237132	-1
3	333	5.41949	-1
3	319	8.412016	-1
3	303	6.867758	-1
4	354	8.2340888	-1
4	356	3.8938802	-1
4	358	9.167162	-1
4	264	8.2280054	-1
4	301	8.33356	-1
5	384	6.089767	-1
5	385	5.3164468	-1
5	259	5.7181768	-1
5	69	6.579078	-1
5	453	2.0	-1
5	395	3.9993108	-1
5	400	6.161068	-1
5	404	7.3217488	-1
5	406	5.586922	-1
5	25	5.3829332	-1
5	219	5.5181828	-1
5	94	5.099431	-1
5	99	5.924968	-1
5	422	6.222206	-1
5	102	5.1478056	-1
5	231	5.6425128	-1
5	169	5.9252406	-1
5	42	6.484794	-1
5	172	6.1222686	-1
5	174	6.3202304	-1
5	367	5.9385704	-1
5	431	5.7318092	-1
5	239	5.5767092	-1
5	370	4.84467	-1
5	50	6.6253604	-1
5	436	6.23518	-1
5	373	4.1764016	-1
5	181	5.9407854	-1
5	374	10.0	-1
5	183	7.2802434	-1
5	376	4.9363622	-1
5	185	5.5251564	-1
5	377	4.3046116	-1
5	378	5.720131	-1
5	382	6.309372	-1
6	321	7.7437764	-1
6	259	10.0	-1
6	517	7.82919	-1
6	69	7.1892658	-1
6	136	6.7177076	-1
6	202	7.4319416	-1
6	203	7.159662	-1
6	459	7.3728014	-1
6	12	7.52609	-1
6	462	7.1762156	-1
6	272	6.765344	-1
6	209	8.2115354	-1
6	532	7.183944	-1
6	340	8.251334	-1
6	468	6.0791288	-1
6	533	7.1900116	-1
6	469	6.5311684	-1
6	534	6.930541	-1
6	23	8.388362	-1
6	151	7.290636	-1
6	408	7.1395044	-1
6	156	7.1258388	-1
6	478	7.0578722	-1
6	479	7.900247	-1
6	480	7.6451116	-1
6	481	7.0343556	-1
6	297	6.6973948	-1
6	170	7.2914796	-1
6	490	7.4188446	-1
6	492	7.306684	-1
6	238	7.685635	-1
6	47	8.170435	-1
6	432	9.575156	-1
6	304	6.7894086	-1
6	50	7.6508502	-1
6	180	7.6949448	-1
6	309	2.0	-1
6	501	7.1577092	-1
6	504	7.7423086	-1
6	189	7.2423044	-1
6	318	7.0229792	-1
6	510	7.3836026	-1
7	385	7.634387	-1
7	641	8.13401	-1
7	642	7.9238142	-1
7	131	8.99959	-1
7	647	8.4221812	-1
7	264	7.5020352	-1
7	521	8.184242	-1
7	139	7.874438	-1
7	268	8.0817652	-1
7	652	6.9834246	-1
7	396	8.0604048	-1
7	527	9.5186472	-1
7	273	8.3613348	-1
7	530	8.530216	-1
7	660	7.405988	-1
7	405	7.444536	-1
7	661	10.0	-1
7	23	9.580597	-1
7	154	8.681243	-1
7	667	3.4779624	-1
7	671	8.678692	-1
7	418	7.6695872	-1
7	163	7.9746594	-1
7	551	8.119058	-1
7	423	8.1623946	-1
7	552	7.6499466	-1
7	173	8.27208	-1
7	557	7.843918	-1
7	431	7.7799516	-1
7	562	7.7015024	-1
7	307	7.3595672	-1
7	436	7.9859028	-1
7	566	7.5066124	-1
7	190	7.36924	-1
7	318	7.6189352	-1
7	194	8.255187	-1
7	195	7.8696728	-1
7	451	7.7819476	-1
7	196	7.6798748	-1
7	70	7.9105916	-1
7	198	8.3072234	-1
7	582	7.6198534	-1
7	77	7.8371872	-1
7	590	10.0	-1
7	207	7.7900014	-1
7	591	7.2554464	-1
7	463	8.236072	-1
7	592	7.558031	-1
7	595	5.893753	-1
7	596	7.9302998	-1
7	597	7.6660304	-1
7	214	10.0	-1
7	602	8.361929	-1
7	604	8.7212754	-1
7	483	8.524479	-1
7	484	10.0	-1
7	100	8.639002	-1
7	228	7.7804246	-1
7	101	7.4720234	-1
7	485	7.7942358	-1
