1	3	7.079566	-1
1	263	10.0	-1
1	135	10.0	-1
1	136	7.4857712	-1
1	137	8.668538	-1
1	266	5.7565202	-1
1	138	6.185348	-1
1	12	8.217156	-1
1	144	7.420021	-1
1	17	7.1602854	-1
1	145	6.3673406	-1
1	21	6.712347	-1
1	152	6.864494	-1
1	154	9.510566	-1
1	29	4.7756396	-1
1	32	7.9121952	-1
1	33	7.2072998	-1
1	36	7.69825	-1
1	39	7.614181	-1
1	170	7.5477624	-1
1	42	7.7642922	-1
1	46	4.3180508	-1
1	48	8.374436	-1
1	50	7.3462678	-1
1	52	7.6296406	-1
1	57	7.4798718	-1
1	188	7.5417686	-1
1	62	6.8793836	-1
1	66	6.6824346	-1
1	196	6.8809968	-1
1	70	6.6302628	-1
1	72	7.15608	-1
1	204	7.2298164	-1
1	76	6.7922698	-1
1	205	6.761767	-1
1	212	7.9157448	-1
1	214	10.0	-1
1	220	6.0957284	-1
1	92	7.5984168	-1
1	221	6.8313212	-1
1	93	7.863496	-1
1	222	6.1137786	-1
1	226	7.258152	-1
1	98	7.444635	-1
1	234	7.416316	-1
1	108	9.0920334	-1
1	239	7.150684	-1
1	114	9.022286	-1
1	116	8.204791	-1
1	247	3.8157728	-1
1	122	7.5806928	-1
1	251	7.8206214	-1
1	252	4.4929872	-1
1	254	6.2173872	-1
2	290	7.2176804	-1
2	50	7.8801728	-1
2	291	7.1610174	-1
2	307	7.55941	-1
2	294	6.3652176	-1
2	311	6.0572286	-1
2	281	7.7587734	-1
2	282	8.0088072	-1
2	251	8.04421	-1
2	283	6.915596	-1
2	302	7.309056	-1
2	286	7.5731988	-1
3	337	4.8516802	-1
3	324	4.5751572	-1
3	181	7.4033094	-1
3	342	5.3120976	-1
3	330	5.252283	-1
3	299	5.358026	-1
3	302	6.6632504	-1
3	318	5.947718	-1
3	335	6.53731	-1
3	271	6.4337482	-1
4	288	7.8404356	-1
4	258	9.121294	-1
4	294	8.769288	-1
4	359	9.8100768	-1
4	271	9.1663684	-1
5	194	6.52644	-1
5	386	5.748412	-1
5	388	4.0821186	-1
5	392	4.8979754	-1
5	457	4.76156	-1
5	396	2.0	-1
5	144	6.6428166	-1
5	17	5.8275366	-1
5	405	5.2171096	-1
5	407	7.034113	-1
5	408	2.0	-1
5	409	4.078586	-1
5	89	7.0022498	-1
5	222	5.4289532	-1
5	163	5.1683012	-1
5	419	5.066793	-1
5	228	6.4729552	-1
5	420	6.2361746	-1
5	421	5.8869596	-1
5	230	5.196158	-1
5	167	4.9678854	-1
5	233	5.7553396	-1
5	105	5.1589136	-1
5	364	7.7366228	-1
5	366	5.247046	-1
5	176	6.600488	-1
5	434	6.2400288	-1
5	243	3.5287526	-1
5	435	7.5172872	-1
5	371	6.1012272	-1
5	375	6.195426	-1
5	121	5.0348682	-1
5	379	5.1540976	-1
6	513	7.6553664	-1
6	1	7.239861	-1
6	194	7.5199566	-1
6	258	7.140172	-1
6	515	7.49668	-1
6	195	6.8766202	-1
6	133	7.2084146	-1
6	70	8.633316	-1
6	518	7.6912436	-1
6	7	7.4863572	-1
6	8	7.4081336	-1
6	523	6.873158	-1
6	13	7.9333114	-1
6	269	7.6299668	-1
6	528	7.9138432	-1
6	464	7.5968986	-1
6	465	6.7876596	-1
6	274	6.779424	-1
6	531	7.600573	-1
6	276	8.0805234	-1
6	216	6.8514752	-1
6	476	6.9440894	-1
6	486	7.261574	-1
6	487	7.894418	-1
6	425	7.6352606	-1
6	298	3.4638732	-1
6	237	7.38501	-1
6	177	8.128036	-1
6	497	7.822628	-1
6	178	7.771267	-1
6	499	7.0570288	-1
6	308	7.8260312	-1
6	117	6.7780576	-1
6	502	7.198166	-1
6	246	8.03693	-1
6	310	6.8885408	-1
6	56	8.1102772	-1
6	248	7.3163052	-1
6	59	7.3887648	-1
6	508	7.620764	-1
6	317	7.5916358	-1
6	127	7.7709308	-1
7	386	7.1428528	-1
7	515	7.872398	-1
7	259	10.0	-1
7	133	7.9629174	-1
7	646	7.9011784	-1
7	391	7.7879476	-1
7	135	10.0	-1
7	8	8.211678	-1
7	393	7.8225212	-1
7	10	7.926736	-1
7	650	8.022314	-1
7	12	8.3312206	-1
7	140	7.4666666	-1
7	269	7.7425414	-1
7	653	7.820182	-1
7	401	8.22571	-1
7	145	6.9353828	-1
7	658	8.0656014	-1
7	659	8.250244	-1
7	404	8.762929	-1
7	664	7.70646	-1
7	153	7.8812856	-1
7	537	7.6773548	-1
7	27	6.9331016	-1
7	29	10.0	-1
7	286	8.0442114	-1
7	543	8.0309286	-1
7	415	8.045442	-1
7	31	7.824852	-1
7	288	7.2934256	-1
7	545	7.9522796	-1
7	417	7.8743448	-1
7	546	7.679307	-1
7	675	7.9096136	-1
7	676	6.9750308	-1
7	421	8.261036	-1
7	549	7.9198088	-1
7	294	7.3946286	-1
7	39	7.9440026	-1
7	300	7.312684	-1
7	47	10.0	-1
7	433	7.936664	-1
7	561	7.4931416	-1
7	177	8.077244	-1
7	50	8.311876	-1
7	564	6.7731114	-1
7	309	9.6223212	-1
7	185	8.401494	-1
7	449	7.8143744	-1
7	452	7.8095346	-1
7	199	8.1906386	-1
7	585	8.028002	-1
7	204	7.9946484	-1
7	589	8.729208	-1
7	79	7.7134656	-1
7	465	8.642988	-1
7	212	8.695476	-1
7	86	8.142194	-1
7	598	8.378378	-1
7	470	7.7365102	-1
7	471	7.4988332	-1
7	603	8.0479126	-1
7	93	8.2310152	-1
7	223	8.391982	-1
7	608	8.1312314	-1
7	481	7.8613196	-1
7	610	7.7769432	-1
7	226	7.3562336	-1
7	99	8.5618306	-1
7	612	8.4465732	-1
7	229	7.896524	-1
7	614	8.2139254	-1
7	617	8.345995	-1
7	618	8.6938152	-1
7	492	10.0	-1
7	621	8.2777892	-1
7	496	7.7427096	-1
7	626	9.6992474	-1
7	634	5.9945756	-1
7	637	8.024432	-1
7	382	6.70083	-1
8	144	7.5961328	-1
8	688	7.4702492	-1
8	177	7.9441266	-1
8	210	8.102574	-1
8	228	9.272102	-1
8	550	7.1202864	-1
8	56	9.413519	-1
8	568	7.2869906	-1
8	457	8.2493048	-1
8	89	8.21769	-1
8	174	8.717676	-1
8	687	2.0	-1
9	242	6.8783268	-1
9	483	8.1115608	-1
9	371	5.5392976	-1
9	276	10.0	-1
10	64	8.3272648	-1
10	709	8.267868	-1
10	70	8.3847446	-1
10	198	8.195365	-1
10	200	8.243318	-1
10	521	8.3925	-1
10	203	8.408766	-1
10	588	8.3151626	-1
10	589	8.7820426	-1
10	525	8.3614808	-1
10	16	8.5001908	-1
10	656	8.332633	-1
10	144	8.526863	-1
10	530	8.700655	-1
10	275	8.768008	-1
10	467	8.236497	-1
10	23	8.5801068	-1
10	156	8.1936312	-1
10	479	8.467054	-1
10	223	8.3645992	-1
10	480	8.592001	-1
10	162	8.6999054	-1
10	610	8.865841	-1
10	484	8.6110572	-1
10	615	8.94249	-1
10	488	8.945631	-1
10	234	8.567598	-1
10	496	9.025032	-1
10	497	8.7269106	-1
10	179	8.385242	-1
10	502	8.192014	-1
10	695	7.1322256	-1
10	56	8.524626	-1
10	696	8.2332192	-1
10	699	8.291277	-1
10	127	8.3684788	-1
10	319	8.0147914	-1
11	386	5.7700786	-1
